Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,Abundance_Young,Abundance_Old,N_Profiles_Young,N_Profiles_Old
P01033,Metalloproteinase inhibitor 1,TIMP1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TIMP1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,29.53171666666667,30.095175,12.0,12.0
P01034,Cystatin-C,CST3,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CST3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,29.53923333333333,29.40716666666667,6.0,6.0
P01034,Cystatin-C,CST3,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CST3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,29.976633333333336,29.290300000000002,3.0,3.0
P01034,Cystatin-C,CST3,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CST3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,29.901116666666667,29.605158333333332,12.0,12.0
P01034,Cystatin-C,CST3,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CST3,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,28.757325000000005,28.900058333333337,12.0,12.0
P01040,"Cystatin-A;Cystatin-A, N-terminally processed",CSTA,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CSTA,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,,24.4498,0.0,1.0
P01042,Kininogen-1;Kininogen-1 heavy chain;T-kinin;Bradykinin;Lysyl-bradykinin;Kininogen-1 light chain;Low molecular weight growth-promoting factor,KNG1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,KNG1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,,31.56081666666667,0.0,6.0
P01042,Kininogen-1;Kininogen-1 heavy chain;T-kinin;Bradykinin;Lysyl-bradykinin;Kininogen-1 light chain;Low molecular weight growth-promoting factor,KNG1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,KNG1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,25.2824,32.86723333333333,1.0,3.0
P01042,Kininogen-1;Kininogen-1 heavy chain;T-kinin;Bradykinin;Lysyl-bradykinin;Kininogen-1 light chain;Low molecular weight growth-promoting factor,KNG1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,KNG1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,26.8103,32.4008,1.0,12.0
P01042,Kininogen-1;Kininogen-1 heavy chain;T-kinin;Bradykinin;Lysyl-bradykinin;Kininogen-1 light chain;Low molecular weight growth-promoting factor,KNG1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,KNG1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,28.27973636363636,30.784791666666667,11.0,12.0
P01112;P01111,"GTPase HRas;GTPase HRas, N-terminally processed;GTPase NRas",HRAS;NRAS,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HRAS;NRAS,,,Level 4: Unmatched,0,25.401,,1.0,0.0
P01112;P01111,"GTPase HRas;GTPase HRas, N-terminally processed;GTPase NRas",HRAS;NRAS,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HRAS;NRAS,,,Level 4: Unmatched,0,,23.2151,0.0,1.0
P01116,"GTPase KRas;GTPase KRas, N-terminally processed",KRAS,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,KRAS,,,Level 4: Unmatched,0,23.9257,,1.0,0.0
P01137,Transforming growth factor beta-1;Latency-associated peptide,TGFB1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TGFB1,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,26.9795,26.771359999999998,5.0,5.0
P01137,Transforming growth factor beta-1;Latency-associated peptide,TGFB1,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TGFB1,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,26.896133333333335,27.19526666666667,3.0,3.0
P01137,Transforming growth factor beta-1;Latency-associated peptide,TGFB1,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TGFB1,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,27.1652,27.161616666666664,12.0,12.0
P01137,Transforming growth factor beta-1;Latency-associated peptide,TGFB1,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TGFB1,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,25.639816666666665,25.59135,6.0,8.0
P01138,Beta-nerve growth factor,NGF,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NGF,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,,23.1914,0.0,1.0
P01344,Insulin-like growth factor II;Insulin-like growth factor II;Insulin-like growth factor II Ala-25 Del;Preptin,IGF2,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGF2,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,26.2801,26.0263,2.0,2.0
P01344,Insulin-like growth factor II;Insulin-like growth factor II;Insulin-like growth factor II Ala-25 Del;Preptin,IGF2,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGF2,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,26.4244,26.3296,1.0,2.0
P01344,Insulin-like growth factor II;Insulin-like growth factor II;Insulin-like growth factor II Ala-25 Del;Preptin,IGF2,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGF2,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,26.520266666666668,26.510357142857142,6.0,7.0
P01344,Insulin-like growth factor II;Insulin-like growth factor II;Insulin-like growth factor II Ala-25 Del;Preptin,IGF2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGF2,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,,25.4199,0.0,1.0
P01591,Immunoglobulin J chain,IGJ,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGJ,,,Level 4: Unmatched,0,27.698866666666664,29.325683333333334,3.0,6.0
P01591,Immunoglobulin J chain,IGJ,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGJ,,,Level 4: Unmatched,0,,30.194599999999998,0.0,3.0
P01591,Immunoglobulin J chain,IGJ,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGJ,,,Level 4: Unmatched,0,26.2932,30.349699999999995,4.0,10.0
P01591,Immunoglobulin J chain,IGJ,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGJ,,,Level 4: Unmatched,0,28.142020000000002,29.370050000000006,5.0,12.0
P01594;P01593,Ig kappa chain V-I region AU;Ig kappa chain V-I region AG,IGKV1-33,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV1-33,,,Level 4: Unmatched,0,,27.69245,0.0,2.0
P01594;P01593,Ig kappa chain V-I region AU;Ig kappa chain V-I region AG,IGKV1-33,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV1-33,,,Level 4: Unmatched,0,,27.5059,0.0,3.0
P01594;P01593,Ig kappa chain V-I region AU;Ig kappa chain V-I region AG,IGKV1-33,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV1-33,,,Level 4: Unmatched,0,,28.42425,0.0,6.0
P01594;P01593,Ig kappa chain V-I region AU;Ig kappa chain V-I region AG,IGKV1-33,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV1-33,,,Level 4: Unmatched,0,25.567899999999998,26.395840000000003,3.0,5.0
P01602,Ig kappa chain V-I region HK102,IGKV1-5,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV1-5,,,Level 4: Unmatched,0,23.9046,,1.0,0.0
P01619,Ig kappa chain V-III region B6,IGKV3-20,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV3-20,,,Level 4: Unmatched,0,,30.968666666666667,0.0,3.0
P01619,Ig kappa chain V-III region B6,IGKV3-20,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV3-20,,,Level 4: Unmatched,0,,29.9127,0.0,3.0
P01619,Ig kappa chain V-III region B6,IGKV3-20,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV3-20,,,Level 4: Unmatched,0,25.4355,30.108120000000003,1.0,10.0
P01619,Ig kappa chain V-III region B6,IGKV3-20,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV3-20,,,Level 4: Unmatched,0,,28.375899999999998,0.0,7.0
P01624;A0A0C4DH55,Ig kappa chain V-III region POM,IGKV3D-7,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV3D-7,,,Level 4: Unmatched,0,,28.7377,0.0,2.0
P01624;A0A0C4DH55,Ig kappa chain V-III region POM,IGKV3D-7,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV3D-7,,,Level 4: Unmatched,0,,27.88065,0.0,2.0
P01624;A0A0C4DH55,Ig kappa chain V-III region POM,IGKV3D-7,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV3D-7,,,Level 4: Unmatched,0,,28.498749999999998,0.0,4.0
P01624;A0A0C4DH55,Ig kappa chain V-III region POM,IGKV3D-7,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKV3D-7,,,Level 4: Unmatched,0,27.0411,26.83196666666667,1.0,3.0
P01700,Ig lambda chain V-I region HA,IGLV1-47,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV1-47,,,Level 4: Unmatched,0,,25.567566666666668,0.0,3.0
P01700,Ig lambda chain V-I region HA,IGLV1-47,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV1-47,,,Level 4: Unmatched,0,,26.6699,0.0,1.0
P01700,Ig lambda chain V-I region HA,IGLV1-47,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV1-47,,,Level 4: Unmatched,0,,25.8796,0.0,3.0
P01700,Ig lambda chain V-I region HA,IGLV1-47,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV1-47,,,Level 4: Unmatched,0,25.77,,1.0,0.0
P01701,Ig lambda chain V-I region NEW,IGLV1-51,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV1-51,,,Level 4: Unmatched,0,,26.8158,0.0,1.0
P01701,Ig lambda chain V-I region NEW,IGLV1-51,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV1-51,,,Level 4: Unmatched,0,,27.9941,0.0,1.0
P01701,Ig lambda chain V-I region NEW,IGLV1-51,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV1-51,,,Level 4: Unmatched,0,,26.994866666666667,0.0,3.0
P01701,Ig lambda chain V-I region NEW,IGLV1-51,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV1-51,,,Level 4: Unmatched,0,28.0321,,1.0,0.0
P01703,Ig lambda chain V-I region NEWM,IGLV1-40,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV1-40,,,Level 4: Unmatched,0,,25.6113,0.0,1.0
P01704,Ig lambda chain V-II region TOG,IGLV2-14,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV2-14,,,Level 4: Unmatched,0,,23.1067,0.0,1.0
P01706,Ig lambda chain V-II region BOH,IGLV2-11,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV2-11,,,Level 4: Unmatched,0,,24.3936,0.0,1.0
P01709,Ig lambda chain V-II region MGC,IGLV2-8,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV2-8,,,Level 4: Unmatched,0,,24.5391,0.0,1.0
P01714,Ig lambda chain V-III region SH,IGLV3-19,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV3-19,,,Level 4: Unmatched,0,,25.1398,0.0,2.0
P01714,Ig lambda chain V-III region SH,IGLV3-19,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV3-19,,,Level 4: Unmatched,0,,25.649250000000002,0.0,2.0
P01714,Ig lambda chain V-III region SH,IGLV3-19,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV3-19,,,Level 4: Unmatched,0,,25.3064,0.0,2.0
P01714,Ig lambda chain V-III region SH,IGLV3-19,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV3-19,,,Level 4: Unmatched,0,,24.4223,0.0,1.0
P01717;P01718,Ig lambda chain V-IV region Hil;Ig lambda chain V-IV region Kern,IGLV3-25,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV3-25,,,Level 4: Unmatched,0,,27.030450000000002,0.0,2.0
P01717;P01718,Ig lambda chain V-IV region Hil;Ig lambda chain V-IV region Kern,IGLV3-25,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV3-25,,,Level 4: Unmatched,0,,26.8795,0.0,1.0
P01717;P01718,Ig lambda chain V-IV region Hil;Ig lambda chain V-IV region Kern,IGLV3-25,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV3-25,,,Level 4: Unmatched,0,,27.940025,0.0,4.0
P01717;P01718,Ig lambda chain V-IV region Hil;Ig lambda chain V-IV region Kern,IGLV3-25,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV3-25,,,Level 4: Unmatched,0,,25.21965,0.0,2.0
P01721,Ig lambda chain V-VI region AR,IGLV6-57,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV6-57,,,Level 4: Unmatched,0,,26.92356666666667,0.0,3.0
P01721,Ig lambda chain V-VI region AR,IGLV6-57,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV6-57,,,Level 4: Unmatched,0,,27.3241,0.0,1.0
P01721,Ig lambda chain V-VI region AR,IGLV6-57,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV6-57,,,Level 4: Unmatched,0,29.138,26.515625,1.0,8.0
P01721,Ig lambda chain V-VI region AR,IGLV6-57,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGLV6-57,,,Level 4: Unmatched,0,26.9274,27.095125,1.0,4.0
P01742,Ig heavy chain V-I region EU,IGHV1-69,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV1-69,,,Level 4: Unmatched,0,,26.7062,0.0,1.0
P01742,Ig heavy chain V-I region EU,IGHV1-69,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV1-69,,,Level 4: Unmatched,0,26.5979,,1.0,0.0
P01743,Ig heavy chain V-I region HG3,IGHV1-46,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV1-46,,,Level 4: Unmatched,0,,29.661966666666668,0.0,3.0
P01743,Ig heavy chain V-I region HG3,IGHV1-46,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV1-46,,,Level 4: Unmatched,0,29.2149,30.1016,1.0,1.0
P01743,Ig heavy chain V-I region HG3,IGHV1-46,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV1-46,,,Level 4: Unmatched,0,,29.8592875,0.0,8.0
P01743,Ig heavy chain V-I region HG3,IGHV1-46,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV1-46,,,Level 4: Unmatched,0,27.9401,27.489283333333333,1.0,6.0
P01764,Ig heavy chain V-III region 23,IGHV3-23,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV3-23,,,Level 4: Unmatched,0,,30.5009,0.0,1.0
P01764,Ig heavy chain V-III region 23,IGHV3-23,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV3-23,,,Level 4: Unmatched,0,,29.7542,0.0,2.0
P01764,Ig heavy chain V-III region 23,IGHV3-23,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV3-23,,,Level 4: Unmatched,0,,30.50963333333333,0.0,3.0
P01764,Ig heavy chain V-III region 23,IGHV3-23,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV3-23,,,Level 4: Unmatched,0,27.1733,28.086966666666665,1.0,3.0
P01766,Ig heavy chain V-III region BRO,IGHV3-13,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV3-13,,,Level 4: Unmatched,0,,21.7816,0.0,1.0
P01780;P01763;P01762,Ig heavy chain V-III region JON;Ig heavy chain V-III region WEA;Ig heavy chain V-III region TRO,IGHV3-7,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV3-7,,,Level 4: Unmatched,0,,28.187133333333335,0.0,3.0
P01780;P01763;P01762,Ig heavy chain V-III region JON;Ig heavy chain V-III region WEA;Ig heavy chain V-III region TRO,IGHV3-7,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV3-7,,,Level 4: Unmatched,0,,28.70015,0.0,2.0
P01780;P01763;P01762,Ig heavy chain V-III region JON;Ig heavy chain V-III region WEA;Ig heavy chain V-III region TRO,IGHV3-7,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV3-7,,,Level 4: Unmatched,0,,28.2190375,0.0,8.0
P01780;P01763;P01762,Ig heavy chain V-III region JON;Ig heavy chain V-III region WEA;Ig heavy chain V-III region TRO,IGHV3-7,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHV3-7,,,Level 4: Unmatched,0,,26.1399,0.0,4.0
P01833,Polymeric immunoglobulin receptor;Secretory component,PIGR,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PIGR,,,Level 4: Unmatched,0,,28.441850000000002,0.0,2.0
P01833,Polymeric immunoglobulin receptor;Secretory component,PIGR,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PIGR,,,Level 4: Unmatched,0,,27.7243,0.0,2.0
P01833,Polymeric immunoglobulin receptor;Secretory component,PIGR,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PIGR,,,Level 4: Unmatched,0,27.862133333333333,27.54195,3.0,6.0
P01833,Polymeric immunoglobulin receptor;Secretory component,PIGR,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PIGR,,,Level 4: Unmatched,0,29.01165,26.15986666666667,2.0,6.0
P01834,Ig kappa chain C region,IGKC,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKC,,,Level 4: Unmatched,0,27.9381,32.329433333333334,5.0,6.0
P01834,Ig kappa chain C region,IGKC,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKC,,,Level 4: Unmatched,0,28.252966666666666,32.65283333333334,3.0,3.0
P01834,Ig kappa chain C region,IGKC,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKC,,,Level 4: Unmatched,0,28.362260000000003,33.148558333333334,10.0,12.0
P01834,Ig kappa chain C region,IGKC,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGKC,,,Level 4: Unmatched,0,29.21790909090909,31.03033333333333,11.0,12.0
P01859,Ig gamma-2 chain C region,IGHG2,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG2,,,Level 4: Unmatched,0,26.111766666666664,32.16085,3.0,6.0
P01859,Ig gamma-2 chain C region,IGHG2,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG2,,,Level 4: Unmatched,0,26.5932,33.197500000000005,2.0,3.0
P01859,Ig gamma-2 chain C region,IGHG2,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG2,,,Level 4: Unmatched,0,26.062966666666664,32.88384166666666,6.0,12.0
P01859,Ig gamma-2 chain C region,IGHG2,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG2,,,Level 4: Unmatched,0,29.019849999999995,31.204183333333333,12.0,12.0
P01860,Ig gamma-3 chain C region,IGHG3,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG3,,,Level 4: Unmatched,0,24.1094,31.509249999999998,2.0,6.0
P01860,Ig gamma-3 chain C region,IGHG3,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG3,,,Level 4: Unmatched,0,26.3413,32.33423333333334,1.0,3.0
P01860,Ig gamma-3 chain C region,IGHG3,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG3,,,Level 4: Unmatched,0,25.505200000000002,31.686066666666665,3.0,12.0
P01860,Ig gamma-3 chain C region,IGHG3,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG3,,,Level 4: Unmatched,0,27.9973375,30.17520833333333,8.0,12.0
P01861,Ig gamma-4 chain C region,IGHG4,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG4,,,Level 4: Unmatched,0,,29.608780000000003,0.0,5.0
P01861,Ig gamma-4 chain C region,IGHG4,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG4,,,Level 4: Unmatched,0,,30.413433333333334,0.0,3.0
P01861,Ig gamma-4 chain C region,IGHG4,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG4,,,Level 4: Unmatched,0,25.7105,30.31738181818182,1.0,11.0
P01861,Ig gamma-4 chain C region,IGHG4,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHG4,,,Level 4: Unmatched,0,27.25352857142857,29.809409999999996,7.0,10.0
P01871,Ig mu chain C region,IGHM,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHM,,,Level 4: Unmatched,0,22.34945,32.515950000000004,2.0,6.0
P01871,Ig mu chain C region,IGHM,Intervertebral_disc_NP,NP,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHM,,,Level 4: Unmatched,0,,34.514900000000004,0.0,3.0
P01871,Ig mu chain C region,IGHM,Intervertebral_disc_NP/IAF,NP/IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHM,,,Level 4: Unmatched,0,23.001075,33.52435,4.0,12.0
P01871,Ig mu chain C region,IGHM,Intervertebral_disc_OAF,OAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHM,,,Level 4: Unmatched,0,25.3562,33.098949999999995,10.0,12.0
P01876,Ig alpha-1 chain C region,IGHA1,Intervertebral_disc_IAF,IAF,Homo sapiens,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGHA1,,,Level 4: Unmatched,0,25.3972,31.397849999999995,1.0,6.0
