Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality,Abundance_Old_log2,Abundance_Young_log2
Schuler_2021_EDL,Skeletal muscle,EDL,14.759874114,14.759874114,14.923058324,14.923058324,Lamp2,Lamp2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P17047,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.1936744475149743,0.7400463865150252,0.9337208340299996,,3.978184105834363,3.9930455542058065
Schuler_2021_EDL,Skeletal muscle,EDL,14.307610536,14.307610536,14.43305861,14.43305861,Mug1,Mug1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P28665,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.1331879379428884,0.2054416833492477,0.3386296212921362,,3.936177195693557,3.9479521065166274
Schuler_2021_EDL,Skeletal muscle,EDL,14.83380343,14.83380343,14.826936502,14.826936502,Ddt,Ddt,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O35215,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0104520860037784,0.8274356036839313,0.8169835176801529,,3.9849359410452774,3.984310126036003
Schuler_2021_EDL,Skeletal muscle,EDL,14.762652146,14.762652146,14.912620628,14.912620628,Mydgf,Mydgf,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9CPT4,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.1777143391099745,0.7433301994174764,0.9210445385274508,,3.978438390847382,3.992099545620925
Schuler_2021_EDL,Skeletal muscle,EDL,15.088627752,15.088627752,15.102461624,15.102461624,Dpep1,Dpep1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P31428,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0229468422712528,1.1286543788607175,1.1516012211319706,,4.007969374347671,4.009209348523518
Schuler_2021_EDL,Skeletal muscle,EDL,14.827684296,14.827684296,14.979706176,14.979706176,Nampt,Nampt,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q99KQ4,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.1823157036810324,0.8202023928422176,1.00251809652325,,3.984378289145743,3.9981689760991315
Schuler_2021_EDL,Skeletal muscle,EDL,13.073059244,13.073059244,13.088210822,13.088210822,Snca,Snca,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O55042,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0407736043283573,-1.2538775258632775,-1.2946511301916348,,3.8148640749470135,3.8164164984350335
Schuler_2021_EDL,Skeletal muscle,EDL,12.619535422,12.619535422,12.598825468,12.598825468,Klkb1,Klkb1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P26262,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0990243008850861,-1.7899719186753345,-1.8889962195604209,,3.7676055870913863,3.765410146019862
Schuler_2021_EDL,Skeletal muscle,EDL,13.48940459,13.48940459,13.383165738,13.383165738,Dnpep,Dnpep,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9Z2W0,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.1747059865603726,-0.7617304882948823,-0.9364364748552548,,3.85692640664188,3.846309343116326
Schuler_2021_EDL,Skeletal muscle,EDL,13.550095526,13.550095526,13.44890026,13.44890026,Afm,Afm,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O89020,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.1666138112169912,-0.6899898896629639,-0.8566037008799552,,3.862956719803332,3.8528877848574496
Schuler_2021_EDL,Skeletal muscle,EDL,14.411123266,14.411123266,14.377864702,14.377864702,Gars,Gars,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9CZD3,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.056202268974819,0.3278004028823281,0.2715981339075091,,3.945900113860684,3.9427832862428094
Schuler_2021_EDL,Skeletal muscle,EDL,13.062567564,13.062567564,12.925007992,12.925007992,Hc,Hc,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P06684,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.22657712289026,-1.266279367941549,-1.492856490831809,,3.8137881227024475,3.7996062504609607
Schuler_2021_EDL,Skeletal muscle,EDL,14.898893842,14.898893842,15.05301341,15.05301341,Rab35,Rab35,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q6PHN9,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.1871710549666889,0.9043766665483792,1.0915477215150682,,3.9908544890652347,4.004772234826595
Schuler_2021_EDL,Skeletal muscle,EDL,12.594864236,12.594864236,12.567980082,12.567980082,Vldlr,Vldlr,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P98156,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.1073222439276115,-1.819134850889784,-1.9264570948173951,,3.7649898389659215,3.7621340520045234
Schuler_2021_EDL,Skeletal muscle,EDL,14.3099398,14.3099398,14.416542668,14.416542668,Slmap,Slmap,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q3URD3,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.110376439192173,0.2081950235470622,0.3185714627392352,,3.936396704935239,3.946407355926124
Schuler_2021_EDL,Skeletal muscle,EDL,12.974046016,12.974046016,12.833358654,12.833358654,1300017J02Rik,1300017J02Rik,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9DBD0,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.2332445540528849,-1.370917543983916,-1.6041620980368008,,3.8046778910174446,3.79007957134626
Schuler_2021_EDL,Skeletal muscle,EDL,12.786876322,12.786876322,12.634091536,12.634091536,Them6,Them6,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q80ZW2,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.2540023595778584,-1.592164187688884,-1.8461665472667423,,3.785223718871995,3.769146668981999
Schuler_2021_EDL,Skeletal muscle,EDL,14.812381166,14.812381166,14.816455066,14.816455066,Pgk1,Pgk1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P09411,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0021409944407131,0.8021131067066071,0.8042541011473202,,3.982982732520922,3.983354380425794
Schuler_2021_EDL,Skeletal muscle,EDL,14.249676808,14.249676808,14.347574846,14.347574846,Hyou1,Hyou1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9JKR6,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0978516522888107,0.1369602823094167,0.2348119345982275,,3.930706762321148,3.939938800380959
Schuler_2021_EDL,Skeletal muscle,EDL,14.333709952,14.333709952,14.30213238,14.30213238,Nenf,Nenf,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9CQ45,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0566695694347381,0.2362928754907465,0.1796233060560083,,3.938634890501724,3.9356608039943204
Schuler_2021_EDL,Skeletal muscle,EDL,14.235518462,14.235518462,14.198312958,14.198312958,Aldoa,Aldoa,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P05064,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0666867390181407,0.1202242046572637,0.0535374656391229,,3.9293666904043296,3.925839285516404
Schuler_2021_EDL,Skeletal muscle,EDL,13.671803216,13.671803216,13.591591048,13.591591048,Hsd17b11,Hsd17b11,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9EQ06,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.1371860981158633,-0.546123554520135,-0.6833096526359983,,3.874974289068954,3.8670652963002135
Schuler_2021_EDL,Skeletal muscle,EDL,12.63024572,12.63024572,12.471908902,12.471908902,Alad,Alad,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P10518,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.2658212518188394,-1.7773116560284348,-2.043132907847274,,3.7687396655286545,3.751882382831477
Schuler_2021_EDL,Skeletal muscle,EDL,12.940507782,12.940507782,12.928644222,12.928644222,Cnp,Cnp,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P16330,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0778784907077769,-1.410561898525053,-1.48844038923283,,3.801211207114581,3.7999829314777287
Schuler_2021_EDL,Skeletal muscle,EDL,14.326483094,14.326483094,14.419068448,14.419068448,Kars,Kars,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q99MN1,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0938886897965461,0.22775026347455,0.3216389532710962,,3.9379547804727193,3.946643701512065
Schuler_2021_EDL,Skeletal muscle,EDL,14.271312992,14.271312992,14.24538351,14.24538351,Nid1,Nid1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P10493,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0518322865440026,0.1625356465165256,0.1107033599725229,,3.9327522019214927,3.930300537856596
Schuler_2021_EDL,Skeletal muscle,EDL,15.08087038,15.08087038,15.230491522,15.230491522,Anxa5,Anxa5,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3.0,3.0,P48036,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.1876053554975469,1.1194846650983443,1.3070900205958915,,4.007273589645918,4.020634785815415
Schuler_2021_EDL,Skeletal muscle,EDL,14.258319768,14.258319768,14.232617028,14.232617028,Plg,Plg,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P20918,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0519780004269862,0.147176818174866,0.0951988177478797,,3.931524197568535,3.9290919191136946
Schuler_2021_EDL,Skeletal muscle,EDL,13.90560503,13.90560503,13.852748272,13.852748272,Cfh,Cfh,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P06909,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0963866282570554,-0.2697547389594664,-0.3661413672165219,,3.897783031508966,3.8926579990810324
Schuler_2021_EDL,Skeletal muscle,EDL,14.580131674,14.580131674,14.683576582,14.683576582,Pzp,Pzp,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,Q61838,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.1152975911591733,0.5275792358162515,0.6428768269754249,,3.961635521138297,3.971182693161908
Schuler_2021_EDL,Skeletal muscle,EDL,14.367681596,14.367681596,14.454211606,14.454211606,Ehd2,Ehd2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8BH64,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0878698061504919,0.276449548590507,0.3643193547409989,,3.9418276280201945,3.949928152116432
Schuler_2021_EDL,Skeletal muscle,EDL,13.857094296,13.857094296,13.903474886,13.903474886,Sri,Sri,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q6P069,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0225622677989254,-0.3270975536630292,-0.3045352858641038,,3.893080080571552,3.897576842777273
Schuler_2021_EDL,Skeletal muscle,EDL,14.037586262,14.037586262,14.003242422,14.003242422,Adam10,Adam10,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,O35598,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0696259349413558,-0.1137444149160538,-0.1833703498574097,,3.910501108225716,3.907202416983841
Schuler_2021_EDL,Skeletal muscle,EDL,14.487995474,14.487995474,14.58202731,14.58202731,Car2,Car2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P00920,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.100879713365977,0.4186683081009471,0.5195480214669241,,3.953078531019099,3.9618110432939546
Schuler_2021_EDL,Skeletal muscle,EDL,14.134024702,14.134024702,14.108310814,14.108310814,Ckm,Ckm,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P07310,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0560197074445095,0.0002520378117194,-0.05576766963279,,3.919723799922279,3.9172704637624634
Schuler_2021_EDL,Skeletal muscle,EDL,14.319981994,14.319981994,14.400914936,14.400914936,Thbs4,Thbs4,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q9Z1T2,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0795264666707274,0.2200655441984142,0.2995920108691417,,3.9373426965117093,3.944944155834859
Schuler_2021_EDL,Skeletal muscle,EDL,14.24685149,14.24685149,14.320915736,14.320915736,Cdh13,Cdh13,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9WTR5,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.068814602413541,0.1336205743067981,0.2024351767203392,,3.930439448465658,3.937430625068187
Schuler_2021_EDL,Skeletal muscle,EDL,15.17238392,15.17238392,15.317099904,15.317099904,Col6a2,Col6a2,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,Q02788,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.1846139564487892,1.2276595685555254,1.4122735250043146,,4.015460452490743,4.02831275967779
Schuler_2021_EDL,Skeletal muscle,EDL,14.251156992,14.251156992,14.238922288,14.238922288,Sord,Sord,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q64442,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0358535721389491,0.1387099552135451,0.1028563830745959,,3.9308467882713947,3.9296889724734876
Schuler_2021_EDL,Skeletal muscle,EDL,13.731986104,13.731986104,13.76278093,13.76278093,Erap1,Erap1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9EQH2,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0004207350398151,-0.4749835013741812,-0.4754042364139964,,3.880880036410897,3.88389260869855
Schuler_2021_EDL,Skeletal muscle,EDL,13.68468991,13.68468991,13.710479482,13.710479482,Lama4,Lama4,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P97927,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0080322589585636,-0.530890651505651,-0.5389229104642146,,3.876240896128703,3.878772366295189
Schuler_2021_EDL,Skeletal muscle,EDL,12.390787836,12.390787836,12.23637531,12.23637531,Ache,Ache,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P21836,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.2688156840857161,-2.060366310932627,-2.329181995018343,,3.7431689378239628,3.7264361990393424
Schuler_2021_EDL,Skeletal muscle,EDL,14.20923631,14.20923631,14.197933822,14.197933822,Dag1,Dag1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q62165,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0360799914179522,0.089157006784173,0.0530770153662208,,3.926875808802071,3.9258032957028584
Schuler_2021_EDL,Skeletal muscle,EDL,13.079374376,13.079374376,13.053897342,13.053897342,Serpind1,Serpind1,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P49182,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0899112777362183,-1.2464126327510727,-1.336323910487291,,3.8155113234154587,3.812898360300161
Schuler_2021_EDL,Skeletal muscle,EDL,15.229091148,15.229091148,15.300412796,15.300412796,Tgfbi,Tgfbi,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P82198,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0973163225069304,1.2946911675322936,1.392007490039224,,4.0205103040778045,4.026836595000233
Schuler_2021_EDL,Skeletal muscle,EDL,15.338916752,15.338916752,15.424110574,15.424110574,Gpi1,Gpi1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P06745,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.1177229375103081,1.4245121110760202,1.5422350485863283,,4.0302404328188075,4.037743340307235
Schuler_2021_EDL,Skeletal muscle,EDL,13.625792222,13.625792222,13.57891684,13.57891684,Nid2,Nid2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,O88322,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0981906152139689,-0.6005115154046019,-0.6987021306185709,,3.870442866851505,3.8658116315886075
Schuler_2021_EDL,Skeletal muscle,EDL,13.2346404,13.2346404,13.15801226,13.15801226,Vtn,Vtn,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,P29788,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.1470010147119753,-1.0628781835714174,-1.2098791982833927,,3.831334142608243,3.8235468247193367
Schuler_2021_EDL,Skeletal muscle,EDL,14.369886808,14.369886808,14.38184592,14.38184592,Lama2,Lama2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q60675,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0026230373576261,0.2790562513276385,0.2764332139700124,,3.9420346351835556,3.9431567412188953
Schuler_2021_EDL,Skeletal muscle,EDL,13.75769177,13.75769177,13.775192254,13.775192254,Cst3,Cst3,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P21460,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0157332767242012,-0.4445977471147307,-0.460331023838932,,3.8833951840101557,3.8851049976819034
Schuler_2021_EDL,Skeletal muscle,EDL,13.355635106,13.355635106,13.341576798,13.341576798,Xdh,Xdh,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q00519,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0670904602893719,-0.9198546414772092,-0.9869451017665812,,3.843545252949571,3.8421317460956512
Schuler_2021_EDL,Skeletal muscle,EDL,14.659459072,14.659459072,14.745309804,14.745309804,Rpsa,Rpsa,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P14206,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0965007979678671,0.621349333882171,0.7178501318500381,,3.968962473057722,3.976850239042
Schuler_2021_EDL,Skeletal muscle,EDL,14.995696034,14.995696034,15.059321242,15.059321242,Hspa8,Hspa8,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P63017,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0804053128767792,1.0188030975884588,1.099208410465238,,3.9996118658937623,4.005339012556139
Schuler_2021_EDL,Skeletal muscle,EDL,14.14005761,14.14005761,14.138814804,14.138814804,Fastkd2,Fastkd2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q922E6,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0261047344169647,0.0073833239631026,-0.0187214104538621,,3.920298789874361,3.920180358115775
Schuler_2021_EDL,Skeletal muscle,EDL,14.568148132,14.568148132,14.600147272,14.600147272,Itgb1,Itgb1,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P09055,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0281403016290398,0.5134139166850584,0.5415542183140982,,3.960525437526852,3.963487743691627
Schuler_2021_EDL,Skeletal muscle,EDL,14.372895802,14.372895802,14.390947052,14.390947052,Tgm2,Tgm2,100.0,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3.0,3.0,P21981,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0048732129519522,0.2826130762024411,0.2874862891543933,,3.9423170468826396,3.9440101027189485
Schuler_2021_EDL,Skeletal muscle,EDL,13.68419584,13.68419584,13.690585602,13.690585602,Bag6,Bag6,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9Z1R2,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0316088079720716,-0.531474674094561,-0.5630834820666326,,3.8761923554830013,3.8768200012146616
Schuler_2021_EDL,Skeletal muscle,EDL,15.712327286,15.712327286,15.834625282,15.834625282,Dcn,Dcn,100.0,exact_gene,Proteoglycans,Core matrisome,LFQ,3.0,3.0,P28654,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.1748864685030118,1.86590743318185,2.0407939016848617,,4.062840745711969,4.073359703797687
Schuler_2021_EDL,Skeletal muscle,EDL,15.029798714,15.029798714,15.100322056,15.100322056,Calu,Calu,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,O35887,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0898881107938216,1.0591146636871058,1.1490027744809277,,4.002684404588355,4.009017641857507
Schuler_2021_EDL,Skeletal muscle,EDL,13.8364163,13.8364163,13.815757654,13.815757654,Rab5b,Rab5b,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P61021,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0595251802964324,-0.3515402778870946,-0.411065458183527,,3.8910707494747396,3.8890605001753715
Schuler_2021_EDL,Skeletal muscle,EDL,13.452078056,13.452078056,13.403595652,13.403595652,Igfbp5,Igfbp5,100.0,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3.0,3.0,Q07079,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.1057720470236894,-0.8058528576387106,-0.9116249046624,,3.8532050468199,3.848357099733523
Schuler_2021_EDL,Skeletal muscle,EDL,14.21846442,14.21846442,14.229524596,14.229524596,Plaa,Plaa,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P27612,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0086220837653785,0.1000652276697633,0.0914431439043847,,3.9277508896410795,3.9287990023266164
Schuler_2021_EDL,Skeletal muscle,EDL,14.271114854,14.271114854,14.316066296,14.316066296,Col1a2,Col1a2,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,Q01149,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0342442302247034,0.1623014346280859,0.1965456648527893,,3.9327334835202272,3.936973904945414
Schuler_2021_EDL,Skeletal muscle,EDL,14.444943508,14.444943508,14.502082578,14.502082578,Cat,Cat,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,P24270,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.05467922815179,0.3677781090583586,0.4224573372101486,,3.9490626890075067,3.954390137685401
Schuler_2021_EDL,Skeletal muscle,EDL,14.462252742,14.462252742,14.497236166,14.497236166,Col1a1,Col1a1,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,P11087,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0283327633254113,0.3882387394401343,0.4165715027655456,,3.9506786200329005,3.953939037796838
Schuler_2021_EDL,Skeletal muscle,EDL,14.241139396,14.241139396,14.259774032,14.259774032,Pdcd6ip,Pdcd6ip,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9WU78,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0013117432484862,0.1268685109838372,0.1281802542323235,,3.9298988546420683,3.931661693670112
Schuler_2021_EDL,Skeletal muscle,EDL,14.274239096,14.274239096,14.296797152,14.296797152,Dnajc8,Dnajc8,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q6NZB0,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0071493279188074,0.1659944900680447,0.1731438179868522,,3.9330286071886604,3.935157707502166
Schuler_2021_EDL,Skeletal muscle,EDL,13.576910188,13.576910188,13.562599034,13.562599034,Col18a1,Col18a1,100.0,exact_gene,Collagens,Core matrisome,LFQ,3.0,3.0,P39061,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0602264277909965,-0.6582932306430318,-0.7185196584340283,,3.865613044397719,3.86419595583882
Schuler_2021_EDL,Skeletal muscle,EDL,12.66008317,12.66008317,12.57220728,12.57220728,Gbp2,Gbp2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q9Z0E6,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.1792814120552266,-1.7420418667365056,-1.9213232787917325,,3.7718943624525014,3.762583463613915
Schuler_2021_EDL,Skeletal muscle,EDL,13.618473552,13.618473552,13.60465462,13.60465462,Ago2,Ago2,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q8CJG0,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,0.0582816476318465,-0.609162655123216,-0.6674443027550625,,3.869720769109888,3.8683563357038913
Schuler_2021_EDL,Skeletal muscle,EDL,14.394727044,14.394727044,14.429971658,14.429971658,Psap,Psap,0.0,Unmatched,Non-ECM,Non-ECM,LFQ,3.0,3.0,Q61207,,Mus musculus,Schuler_2021,Skeletal_muscle_EDL,Skeletal_muscle_EDL,-0.0264615912188893,0.3084190115394447,0.334880602758334,,3.944364382811916,3.9476635068348696
