Protein_ID,Protein_Name,Gene_Symbol,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Dataset_Name,Organ,Compartment,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Method,Study_ID,Match_Level,Match_Confidence
P19324,Serpin H1 (47 kDa heat shock protein) (Collagen-binding protein) (Colligin) (Serine protease inhibitor J6),Serpinh1,Serpinh1,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.569267472572943,17.091243878869054,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P02463,Collagen alpha-1(IV) chain [Cleaved into: Arresten],Col4a1,Col4a1,Collagens,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.731980582288813,16.361480877165384,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P21956,Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1) (Sperm surface protein SP47) (MP47),Mfge8,Mfge8,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,14.67027239879934,16.29240105361686,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P54320,Elastin (Tropoelastin),Eln,Eln,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,18.066940567284338,16.942541545390466,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q61292,Laminin subunit beta-2 (Laminin-11 subunit beta) (Laminin-14 subunit beta) (Laminin-15 subunit beta) (Laminin-3 subunit beta) (Laminin-4 subunit beta) (Laminin-7 subunit beta) (Laminin-9 subunit beta) (S-laminin subunit beta) (S-LAM beta),Lamb2,Lamb2,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.39417207257884,17.88715184357236,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P14069,Protein S100-A6 (5B10) (Calcyclin) (Prolactin receptor-associated protein) (S100 calcium-binding protein A6),S100a6,S100a6,Secreted Factors,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,18.242544394598504,18.921187299889098,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P29788,Vitronectin (VN) (S-protein) (Serum-spreading factor),Vtn,Vtn,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.886366103681873,16.694013906098128,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P48036,Annexin A5 (Anchorin CII) (Annexin V) (Annexin-5) (Calphobindin I) (CBP-I) (Endonexin II) (Lipocortin V) (Placental anticoagulant protein 4) (PP4) (Placental anticoagulant protein I) (PAP-I) (Thromboplastin inhibitor) (Vascular anticoagulant-alpha) (VAC-alpha),Anxa5,Anxa5,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.162574536904216,18.446156913712585,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P07759,Serine protease inhibitor A3K (Serpin A3K) (Contrapsin) (SPI-2),Serpina3k,Serpina3k,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.33370283145446,17.257820382583738,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q80X19,Collagen alpha-1(XIV) chain,Col14a1,Col14a1,Collagens,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.18597202340398,16.150298922211018,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
O54824,Pro-interleukin-16 [Cleaved into: Interleukin-16 (IL-16) (Lymphocyte chemoattractant factor) (LCF)],Il16,Il16,Secreted Factors,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.55968646743179,15.038139321124609,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P02469,Laminin subunit beta-1 (Laminin B1 chain) (Laminin-1 subunit beta) (Laminin-10 subunit beta) (Laminin-12 subunit beta) (Laminin-2 subunit beta) (Laminin-6 subunit beta) (Laminin-8 subunit beta),Lamb1,Lamb1,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.76865438375408,18.25010395218632,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P07758,Alpha-1-antitrypsin 1-1 (AAT) (Alpha-1 protease inhibitor 1) (Alpha-1-antiproteinase) (Serine protease inhibitor 1-1) (Serine protease inhibitor A1a) (Serpin A1a),Serpina1a,Serpina1a,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,18.093832227039073,18.975633454132527,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q9R045,Angiopoietin-related protein 2 (Angiopoietin-like protein 2),Angptl2,Angptl2,Secreted Factors,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.434422652203793,17.321686614021807,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
O08746,Matrilin-2,Matn2,Matn2,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.15742070510321,15.72500268273459,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q9WVH9,Fibulin-5 (FIBL-5) (Developmental arteries and neural crest EGF-like protein) (Dance),Fbln5,Fbln5,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,18.730296422606852,17.965625310079947,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
B2RPV6,Multimerin-1,Mmrn1,Mmrn1,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.351152468805102,16.123765235482097,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
O88207,Collagen alpha-1(V) chain,Col5a1,Col5a1,Collagens,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.650489751173886,15.808533446497712,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P22599,Alpha-1-antitrypsin 1-2 (AAT) (Alpha-1 protease inhibitor 2) (Alpha-1-antiproteinase) (Serine protease inhibitor 1-2) (Serine protease inhibitor A1b) (Serpin A1b),Serpina1b,Serpina1b,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,18.791461499687294,19.62114326001131,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P39039,Mannose-binding protein A (MBP-A) (Mannan-binding protein) (Ra-reactive factor polysaccharide-binding component p28B) (RaRF p28B),Mbl1,Mbl1,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,18.007379140582284,18.76435459509612,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q9QZR9,Collagen alpha-4(IV) chain,Col4a4,Col4a4,Collagens,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.085426802386927,16.614097993044076,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P58022,Lysyl oxidase homolog 2 (EC 1.4.3.13) (Lysyl oxidase-like protein 2),Loxl2,Loxl2,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.88066876573889,16.472405441953313,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
A6H584,Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain),Col6a5,Col6a5,Collagens,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.616137410506138,16.57352089435646,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q9R0M3,Sushi-repeat-containing protein SRPX (DRS protein),Srpx,Srpx,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.228700502379407,18.240066871601595,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P08121,Collagen alpha-1(III) chain,Col3a1,Col3a1,Collagens,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.34518263507258,15.408112537382221,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q05895,Thrombospondin-3,Thbs3,Thbs3,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.165620929085236,16.816025765029963,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P10107,Annexin A1 (Annexin I) (Annexin-1) (Calpactin II) (Calpactin-2) (Chromobindin-9) (Lipocortin I) (Phospholipase A2 inhibitory protein) (p35),Anxa1,Anxa1,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.22942525144542,17.639867180075377,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q61001,Laminin subunit alpha-5 (Laminin-10 subunit alpha) (Laminin-11 subunit alpha) (Laminin-15 subunit alpha),Lama5,Lama5,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.781602613256176,17.155940799834426,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q8R4W6,Procollagen C-endopeptidase enhancer 2 (Procollagen COOH-terminal proteinase enhancer 2) (PCPE-2) (Procollagen C-proteinase enhancer 2),Pcolce2,Pcolce2,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.3512470694706,16.848578199160205,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P08122,Collagen alpha-2(IV) chain [Cleaved into: Canstatin],Col4a2,Col4a2,Collagens,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.155060074625936,16.566285810764462,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q99JR5,Tubulointerstitial nephritis antigen-like (Adrenocortical zonation factor 1) (AZ-1) (Androgen-regulated gene 1 protein) (Tubulointerstitial nephritis antigen-related protein) (TARP),Tinagl1,Tinagl1,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.653460921030934,16.372500003729066,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P14824,Annexin A6 (67 kDa calelectrin) (Annexin VI) (Annexin-6) (Calphobindin-II) (CPB-II) (Chromobindin-20) (Lipocortin VI) (Protein III) (p68) (p70),Anxa6,Anxa6,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.1344587122078,17.5854930160486,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q8CIZ8,von Willebrand factor (vWF) [Cleaved into: von Willebrand antigen 2 (von Willebrand antigen II)],Vwf,Vwf,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.612852094048982,17.245828170110215,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q8R2Z5,von Willebrand factor A domain-containing protein 1 (von Willebrand factor A domain-related protein),Vwa1,Vwa1,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.34309335079678,17.663873146952017,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q60854,Serpin B6 (Placental thrombin inhibitor) (Proteinase inhibitor 6) (PI-6),Serpinb6,Serpinb6a,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.073013392449035,17.501829177154562,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,3.0,80.0
Q61704,Inter-alpha-trypsin inhibitor heavy chain H3 (ITI heavy chain H3) (ITI-HC3) (Inter-alpha-inhibitor heavy chain 3),Itih3,Itih3,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.679146615013092,16.16024123335111,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q9R118,Serine protease HTRA1 (EC 3.4.21.-) (High-temperature requirement A serine peptidase 1) (Serine protease 11),Htra1,Htra1,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.888046226103498,18.1982710722275,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q9QZS0,Collagen alpha-3(IV) chain [Cleaved into: Tumstatin],Col4a3,Col4a3,Collagens,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.30029571930323,17.146769468916773,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q61702,Inter-alpha-trypsin inhibitor heavy chain H1 (ITI heavy chain H1) (ITI-HC1) (Inter-alpha-inhibitor heavy chain 1),Itih1,Itih1,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.126359125167788,17.43755656454561,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q62059,Versican core protein (Chondroitin sulfate proteoglycan core protein 2) (Chondroitin sulfate proteoglycan 2) (Large fibroblast proteoglycan) (PG-M),Vcan,Vcan,Proteoglycans,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.80351014581381,18.218383457269987,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
O08538,Angiopoietin-1 (ANG-1),Angpt1,Angpt1,Secreted Factors,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.827723031668024,16.206169937554776,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
A2AJ76,Hemicentin-2,Hmcn2,Hmcn2,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.53723880089315,16.097088991999648,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q6PR54,Telomere-associated protein RIF1 (Rap1-interacting factor 1 homolog) (mRif1),Rif1,Insl6,Secreted Factors,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.772826410929667,15.408669673085534,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,3.0,80.0
Q00897,Alpha-1-antitrypsin 1-4 (Alpha-1 protease inhibitor 4) (Serine protease inhibitor 1-4) (Serine protease inhibitor A1d) (Serpin A1d),Serpina1d,Serpina1d,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,14.088662520826636,14.732020694123763,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q61838,Pregnancy zone protein (Alpha-2-macroglobulin) (Alpha-2-M) [Cleaved into: Alpha-2-macroglobulin 165 kDa subunit; Alpha-2-macroglobulin 35 kDa subunit],Pzp,Pzp,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.530575466894932,16.092608720657065,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q05793,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) [Cleaved into: Endorepellin; LG3 peptide],Hspg2,Hspg2,Proteoglycans,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.999262138462814,17.20547891376079,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q8VHY0,Chondroitin sulfate proteoglycan 4 (Chondroitin sulfate proteoglycan NG2) (Proteoglycan AN2),Cspg4,Cspg4,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.007981916147898,16.729565671103103,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P21981,Protein-glutamine gamma-glutamyltransferase 2 (EC 2.3.2.13) (Tissue transglutaminase) (Transglutaminase C) (TG(C)) (TGC) (TGase C) (Transglutaminase-2) (TGase-2),Tgm2,Tgm2,ECM Regulators,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,18.320691763186,18.0456652262086,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P11087,Collagen alpha-1(I) chain (Alpha-1 type I collagen),Col1a1,Col1a1,Collagens,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.739536731646506,16.088783268449692,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
A2ASQ1,Agrin [Cleaved into: Agrin N-terminal 110 kDa subunit; Agrin C-terminal 110 kDa subunit; Agrin C-terminal 90 kDa fragment (C90); Agrin C-terminal 22 kDa fragment (C22)],Agrn,Agrn,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.957272292429854,16.27324880850755,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P28481,Collagen alpha-1(II) chain (Alpha-1 type II collagen) [Cleaved into: Collagen alpha-1(II) chain; Chondrocalcin],Col2a1,Col2a1,Collagens,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.81392624054073,14.69613433525787,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q9JK53,Prolargin (Proline-arginine-rich end leucine-rich repeat protein),Prelp,Prelp,Proteoglycans,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.998251066337513,16.560991791050885,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P97927,Laminin subunit alpha-4 (Laminin-14 subunit alpha) (Laminin-8 subunit alpha) (Laminin-9 subunit alpha),Lama4,Lama4,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.68977481782734,17.96843606364086,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q01149,Collagen alpha-2(I) chain (Alpha-2 type I collagen),Col1a2,Col1a2,Collagens,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.64934137666406,16.04742722605114,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q9QXT5,Epidermal growth factor-like protein 7 (EGF-like protein 7) (Multiple epidermal growth factor-like domains protein 7) (Multiple EGF-like domains protein 7) (NOTCH4-like protein) (Vascular endothelial statin) (VE-statin) (Zneu1),Egfl7,Egfl7,Secreted Factors,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.566653418168922,17.895779860532475,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q66K08,Cartilage intermediate layer protein 1 (CILP-1) [Cleaved into: Cartilage intermediate layer protein 1 C1; Cartilage intermediate layer protein 1 C2],Cilp,Cilp,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,14.685963043693466,15.572950822837935,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P97429,Annexin A4 (Annexin IV) (Annexin-4),Anxa4,Anxa4,ECM-affiliated Proteins,Matrisome-associated,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,15.829986483787648,16.292899466708956,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q99KC8,von Willebrand factor A domain-containing protein 5A (Loss of heterozygosity 11 chromosomal region 2 gene A protein homolog),Vwa5a,Vwa5a,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,17.458378463137286,17.184875493763116,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P51885,Lumican (Keratan sulfate proteoglycan lumican) (KSPG lumican),Lum,Lum,Proteoglycans,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,19.82004055514837,19.287574636328632,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q8K0E8,Fibrinogen beta chain [Cleaved into: Fibrinopeptide B; Fibrinogen beta chain],Fgb,Fgb,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.767014561463277,17.569381375610924,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
P37889,Fibulin-2 (FIBL-2),Fbln2,Fbln2,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.063166545944988,15.743230766973213,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
Q8K482,EMILIN-2 (Basilin) (Elastin microfibril interface-located protein 2) (Elastin microfibril interfacer 2),Emilin2,Emilin2,ECM Glycoproteins,Core matrisome,Santinha_2024_Mouse_DT,Heart,Decellularized_Tissue,Heart_Decellularized_Tissue,Decellularized_Tissue,Mus musculus,16.90980583721311,16.665074850380687,TMT-10plex LC-MS/MS,Santinha_2024_Mouse_DT,1.0,100.0
